,Winner,Loser,size
16304,Sandgren T.,Chardy J.,1
16305,Sandgren T.,Duckworth J.,1
16306,Sandgren T.,Fognini F.,2
16307,Sandgren T.,Gombos N.,1
16308,Sandgren T.,Haider-Maurer A.,1
16309,Sandgren T.,Hurkacz H.,1
16310,Sandgren T.,Istomin D.,1
16311,Sandgren T.,Karlovic I.,1
16312,Sandgren T.,Kavcic B.,1
16313,Sandgren T.,Kicker N.,1
16314,Sandgren T.,Kohlschreiber P.,1
16315,Sandgren T.,Kyrgios N.,1
16316,Sandgren T.,Mannarino A.,1
16317,Sandgren T.,Marterer M.,2
16318,Sandgren T.,Martinez P.,1
16319,Sandgren T.,Mayer L.,1
16320,Sandgren T.,Monteiro T.,1
16321,Sandgren T.,Munar J.,1
16322,Sandgren T.,Murray A.,1
16323,Sandgren T.,Norrie C.,1
16324,Sandgren T.,Otte O.,1
16325,Sandgren T.,Pella G.,1
16326,Sandgren T.,Pospisil V.,1
16327,Sandgren T.,Pouille L.,1
16328,Sandgren T.,Querrey S.,1
16329,Sandgren T.,Simon G.,1
16330,Sandgren T.,Smith J.P.,1
16331,Sandgren T.,Soeda G.,1
16332,Sandgren T.,Sonego L.,1
16333,Sandgren T.,Sousa J.,1
16334,Sandgren T.,Thiem D.,1
16335,Sandgren T.,Troicki V.,1
16336,Sandgren T.,Trungelliti M.,1
16337,Sandgren T.,Tsonga J.W.,1
16338,Sandgren T.,Uchiyama Y.,1
16339,Sandgren T.,Venus M.,1
16340,Sandgren T.,Wawrinka S.,1
16341,Santillan A.,Kravchuk K.,1
16342,Santillan A.,Mmoh M.,1
16343,Sarkissian A.,Bolelli S.,1
16344,Sarkissian A.,Millman J.,1
16345,Satral J.,Mcdonald M.,1
16346,Saville L.,Polansky P.,1
16347,Saville L.,Thiem D.,1
16348,Schnur B.,Johnson S.,1
16349,Schnur B.,Lin J.M.,1
16350,Schnur B.,Lorenzi P.,1
16351,Schnur B.,Querrey S.,1
16352,Schoorel T.,Gonzalez M.,1
16353,Schuettler R.,Alves T.,1
16354,Schuettler R.,Bellucci T.,1
16355,Schuettler R.,Gabashvili T.,1
16356,Schuettler R.,Gasquet R.,1
16357,Schuettler R.,Gimeno-Traver D.,1
16358,Schuettler R.,Ginepri R.,1
16359,Schuettler R.,Golubev A.,1
16360,Schuettler R.,Haase R.,1
16361,Schuettler R.,Harrison R.,1
16362,Schuettler R.,Mello R.,1
16363,Schuettler R.,Monfils G.,1
16364,Schuettler R.,Querrey S.,1
16365,Schuettler R.,Reynolds B.,1
16366,Schuettler R.,Sela D.,1
16367,Schuettler R.,Stakhovsky S.,1
16368,Schuettler R.,Troicki V.,1
16369,Schuettler R.,Tursunov D.,1
16370,Schuettler R.,Zeballos H.,1
16371,Schukin Y.,Gil F.,1
16372,Schukin Y.,Golubev A.,1
16373,Schukin Y.,Ram R.,1
16374,Schukin Y.,Youzhny M.,1
16375,Schwank E.,Acasuso J.,1
16376,Schwank E.,Andreev I.,1
16377,Schwank E.,Chela J.I.,1
16378,Schwank E.,Daniel M.,1
16379,Schwank E.,Fognini F.,1
16380,Schwank E.,Gicquel M.,1
16381,Schwank E.,Ginepri R.,1
16382,Schwank E.,Gonzalez S.,1
16383,Schwank E.,Greul S.,1
16384,Schwank E.,Hewitt L.,1
16385,Schwank E.,Kamke T.,1
16386,Schwank E.,Karlovic I.,1
16387,Schwank E.,Lorenzi P.,1
16388,Schwank E.,Mathieu P.H.,1
16389,Schwank E.,Mayer F.,1
16390,Schwank E.,Mayer L.,1
16391,Schwank E.,Navarro-Pastor I.,1
16392,Schwank E.,Ramirez-Hidalgo R.,1
16393,Schwank E.,Sela D.,1
16394,Schwartzman D.,Albot R.,1
16395,Schwartzman D.,Anderson K.,2
16396,Schwartzman D.,Andujar P.,1
16397,Schwartzman D.,Auger-Aliassime F.,1
16398,Schwartzman D.,Bagnis F.,2
16399,Schwartzman D.,Basic M.,1
16400,Schwartzman D.,Bautista Agut R.,1
16401,Schwartzman D.,Bedene A.,2
16402,Schwartzman D.,Bellucci T.,3
16403,Schwartzman D.,Berankis R.,1
16404,Schwartzman D.,Berlocq C.,1
16405,Schwartzman D.,Berrettini M.,1
16406,Schwartzman D.,Broady L.,1
16407,Schwartzman D.,Brooksby J.,1
16408,Schwartzman D.,Bublik A.,1
16409,Schwartzman D.,Carballes Baena R.,1
16410,Schwartzman D.,Carreno Busta P.,1
16411,Schwartzman D.,Cecchinato M.,3
16412,Schwartzman D.,Cerundolo F.,1
16413,Schwartzman D.,Cilic M.,2
16414,Schwartzman D.,Copil M.,1
16415,Schwartzman D.,Coric B.,1
16416,Schwartzman D.,Cressy M.,1
16417,Schwartzman D.,Cuevas P.,3
16418,Schwartzman D.,Davidovich Fokina A.,3
16419,Schwartzman D.,Delbonis F.,5
16420,Schwartzman D.,Dimitrov G.,1
16421,Schwartzman D.,Djere L.,2
16422,Schwartzman D.,Dolgopolov O.,2
16423,Schwartzman D.,Donaldson J.,1
16424,Schwartzman D.,Dzumhur D.,1
16425,Schwartzman D.,Ebden M.,1
16426,Schwartzman D.,Edmund K.,2
16427,Schwartzman D.,Elias G.,1
16428,Schwartzman D.,Escobedo E.,1
16429,Schwartzman D.,Evans D.,2
16430,Schwartzman D.,Ferrer D.,2
16431,Schwartzman D.,Fognini F.,2
16432,Schwartzman D.,Fritz T.,2
16433,Schwartzman D.,Fucsovics M.,1
16434,Schwartzman D.,Gaio F.,1
16435,Schwartzman D.,Garcia-Lopez G.,2
16436,Schwartzman D.,Gasquet R.,1
16437,Schwartzman D.,Gerasimov E.,1
16438,Schwartzman D.,Giannessi A.,1
16439,Schwartzman D.,Gimeno-Traver D.,1
16440,Schwartzman D.,Giraldo S.,1
16441,Schwartzman D.,Giustino L.,1
16442,Schwartzman D.,Goffin D.,1
16443,Schwartzman D.,Gombos N.,1
16444,Schwartzman D.,Gulbis E.,1
16445,Schwartzman D.,Haase R.,1
16446,Schwartzman D.,Haider-Maurer A.,3
16447,Schwartzman D.,Harris L.,2
16448,Schwartzman D.,Hemery C.,1
16449,Schwartzman D.,Herbert P.H.,1
16450,Schwartzman D.,Hurkacz H.,1
16451,Schwartzman D.,Janowicz J.,1
16452,Schwartzman D.,Jarry N.,3
16453,Schwartzman D.,Johnson S.,1
16454,Schwartzman D.,Kavcic B.,1
16455,Schwartzman D.,Kecmanovic M.,2
16456,Schwartzman D.,Khachanov K.,2
16457,Schwartzman D.,Klein L.,1
16458,Schwartzman D.,Koepfer D.,1
16459,Schwartzman D.,Kohlschreiber P.,1
16460,Schwartzman D.,Kudla D.,1
16461,Schwartzman D.,Kukushkin M.,2
16462,Schwartzman D.,Lajovic D.,3
16463,Schwartzman D.,Lopez F.,2
16464,Schwartzman D.,Lorenzi P.,2
16465,Schwartzman D.,Lu Y.,1
16466,Schwartzman D.,Mahut N.,1
16467,Schwartzman D.,Mannarino A.,2
16468,Schwartzman D.,Marterer M.,1
16469,Schwartzman D.,Masur D.,1
16470,Schwartzman D.,Melzer G.,1
16471,Schwartzman D.,Melzer J.,1
16472,Schwartzman D.,Millman J.,1
16473,Schwartzman D.,Molcan A.,1
16474,Schwartzman D.,Molleker R.,1
16475,Schwartzman D.,Monfils G.,3
16476,Schwartzman D.,Moutet C.,1
16477,Schwartzman D.,Muller A.,1
16478,Schwartzman D.,Munar J.,3
16479,Schwartzman D.,Murray A.,1
16480,Schwartzman D.,Nadal R.,1
16481,Schwartzman D.,Nakashima B.,1
16482,Schwartzman D.,Napolitano S.,1
16483,Schwartzman D.,Nishikori K.,1
16484,Schwartzman D.,Nishioka Y.,3
16485,Schwartzman D.,Norrie C.,1
16486,Schwartzman D.,Ofner S.,1
16487,Schwartzman D.,Olivo R.,2
16488,Schwartzman D.,Opelka R.,1
16489,Schwartzman D.,Otte O.,1
16490,Schwartzman D.,Paire B.,3
16491,Schwartzman D.,Pavlasek A.,1
16492,Schwartzman D.,Pella G.,2
16493,Schwartzman D.,Pouille L.,1
16494,Schwartzman D.,Querrey S.,3
16495,Schwartzman D.,Ram R.,1
16496,Schwartzman D.,Ramos-Vinolas A.,5
16497,Schwartzman D.,Rublev A.,1
16498,Schwartzman D.,Ruud C.,5
16499,Schwartzman D.,Sandgren T.,1
16500,Schwartzman D.,Shapovalov D.,1
16501,Schwartzman D.,Simon G.,2
16502,Schwartzman D.,Sonego L.,1
16503,Schwartzman D.,Souza J.,1
16504,Schwartzman D.,Stebe C.M.,1
16505,Schwartzman D.,Struff J.L.,2
16506,Schwartzman D.,Thiem D.,3
16507,Schwartzman D.,Thompson J.,2
16508,Schwartzman D.,Tiafoe F.,2
16509,Schwartzman D.,Tipsarevic J.,1
16510,Schwartzman D.,Tomic B.,3
16511,Schwartzman D.,Troicki V.,1
16512,Schwartzman D.,Tsitsipas S.,1
16513,Schwartzman D.,Uchiyama Y.,1
16514,Schwartzman D.,Verdasco F.,4
16515,Schwartzman D.,Ymer E.,2
16516,Schwartzman D.,Young D.,1
16517,Schwartzman D.,Zeballos H.,1
16518,Schwartzman D.,Zverev A.,2
16519,Sela D.,Anderson K.,1
16520,Sela D.,Arguello F.,1
16521,Sela D.,Basilashvili N.,1
16522,Sela D.,Beck A.,1
16523,Sela D.,Becker B.,4
16524,Sela D.,Bellucci T.,1
16525,Sela D.,Berlocq C.,1
16526,Sela D.,Bogomolov A.,1
16527,Sela D.,Chiudinelli M.,1
16528,Sela D.,Chung H.,1
16529,Sela D.,Coric B.,1
16530,Sela D.,Dancevic F.,1
16531,Sela D.,Delic A.,1
16532,Sela D.,Dolgopolov O.,1
16533,Sela D.,Dutra Silva R.,1
16534,Sela D.,Dzumhur D.,1
16535,Sela D.,Ebden M.,1
16536,Sela D.,Edmund K.,1
16537,Sela D.,Eubanks C.,1
16538,Sela D.,Falla A.,1
16539,Sela D.,Fish M.,1
16540,Sela D.,Fognini F.,1
16541,Sela D.,Gil F.,1
16542,Sela D.,Gimeno-Traver D.,1
16543,Sela D.,Giraldo S.,1
16544,Sela D.,Gojowczyk P.,1
16545,Sela D.,Granollers M.,2
16546,Sela D.,Groth S.,1
16547,Sela D.,Guccione C.,1
16548,Sela D.,Harrison C.,1
16549,Sela D.,Hernych J.,1
16550,Sela D.,Isner J.,1
16551,Sela D.,Istomin D.,1
16552,Sela D.,Karatsev A.,1
16553,Sela D.,Karlovic I.,1
16554,Sela D.,Kim K.,1
16555,Sela D.,Kohlschreiber P.,1
16556,Sela D.,Korolev E.,1
16557,Sela D.,Kravchuk K.,2
16558,Sela D.,Kudla D.,1
16559,Sela D.,Kukushkin M.,1
16560,Sela D.,Kuznetsov An.,1
16561,Sela D.,Lacko L.,4
16562,Sela D.,Levine J.,2
16563,Sela D.,Malisse X.,2
16564,Sela D.,Mannarino A.,1
16565,Sela D.,Matosevic M.,2
16566,Sela D.,Muller G.,1
16567,Sela D.,Nieminen J.,1
16568,Sela D.,Novikov D.,1
16569,Sela D.,Paire B.,2
16570,Sela D.,Pospisil V.,1
16571,Sela D.,Przysiezny M.,1
16572,Sela D.,Querrey S.,2
16573,Sela D.,Ram R.,2
16574,Sela D.,Ramos-Vinolas A.,1
16575,Sela D.,Roddick A.,1
16576,Sela D.,Roger-Vasselin E.,1
16577,Sela D.,Rosol L.,2
16578,Sela D.,Rublev A.,1
16579,Sela D.,Sousa J.,1
16580,Sela D.,Stepanek R.,1
16581,Sela D.,Struff J.L.,1
16582,Sela D.,Tomic B.,1
16583,Sela D.,Ungur A.,1
16584,Sela D.,Verdasco F.,1
16585,Sela D.,Volandri F.,1
16586,Sela D.,Young D.,1
16587,Sela D.,Youzhny M.,1
16588,Sela D.,Zopp J.,1
16589,Sela D.,Zverev M.,1
16590,Seppi A.,Albot R.,2
16591,Seppi A.,Almagro N.,2
16592,Seppi A.,Andreev I.,3
16593,Seppi A.,Andujar P.,1
16594,Seppi A.,Auger-Aliassime F.,1
16595,Seppi A.,Basilashvili N.,1
16596,Seppi A.,Becker B.,1
16597,Seppi A.,Bedene A.,2
16598,Seppi A.,Bellucci T.,3
16599,Seppi A.,Benneteau J.,1
16600,Seppi A.,Berankis R.,1
16601,Seppi A.,Berlocq C.,1
16602,Seppi A.,Berrer M.,4
16603,Seppi A.,Berrettini M.,1
16604,Seppi A.,Bohli S.,1
16605,Seppi A.,Bolelli S.,2
16606,Seppi A.,Brands D.,2
16607,Seppi A.,Carballes Baena R.,1
16608,Seppi A.,Cecchinato M.,2
16609,Seppi A.,Chardy J.,2
16610,Seppi A.,Cilic M.,2
16611,Seppi A.,Clement A.,2
16612,Seppi A.,Coric B.,1
16613,Seppi A.,Cuevas P.,1
16614,Seppi A.,Daniel T.,1
16615,Seppi A.,Darcis S.,1
16616,Seppi A.,Davydenko N.,2
16617,Seppi A.,De Bakker T.,1
16618,Seppi A.,De Voest R.,1
16619,Seppi A.,Delbonis F.,2
16620,Seppi A.,Devvarman S.,1
16621,Seppi A.,Dodig I.,5
16622,Seppi A.,Dzumhur D.,3
16623,Seppi A.,Edmund K.,1
16624,Seppi A.,Fabbiano T.,2
16625,Seppi A.,Falla A.,1
16626,Seppi A.,Federer R.,1
16627,Seppi A.,Ferrer D.,1
16628,Seppi A.,Fischer M.,1
16629,Seppi A.,Fognini F.,2
16630,Seppi A.,Fucsovics M.,1
16631,Seppi A.,Gabashvili T.,3
16632,Seppi A.,Garcia-Lopez G.,3
16633,Seppi A.,Garin C.,1
16634,Seppi A.,Ginepri R.,1
16635,Seppi A.,Giraldo S.,3
16636,Seppi A.,Gojowczyk P.,1
16637,Seppi A.,Gombos N.,1
16638,Seppi A.,Gonzalez M.,2
16639,Seppi A.,Granollers M.,3
16640,Seppi A.,Haas T.,2
16641,Seppi A.,Haase R.,5
16642,Seppi A.,Haider-Maurer A.,1
16643,Seppi A.,Hanescu V.,2
16644,Seppi A.,Harrison R.,2
16645,Seppi A.,Herbert P.H.,1
16646,Seppi A.,Hernandez O.,1
16647,Seppi A.,Hewitt L.,2
16648,Seppi A.,Hurkacz H.,1
16649,Seppi A.,Isner J.,1
16650,Seppi A.,Istomin D.,7
16651,Seppi A.,Ito T.,2
16652,Seppi A.,Jarry N.,1
16653,Seppi A.,Jaziri M.,2
16654,Seppi A.,Johnson S.,2
16655,Seppi A.,Jung J.,1
16656,Seppi A.,Junqueira D.,1
16657,Seppi A.,Kamke T.,1
16658,Seppi A.,Karatsev A.,1
16659,Seppi A.,Karlovic I.,1
16660,Seppi A.,Kavcic B.,1
16661,Seppi A.,Kecmanovic M.,1
16662,Seppi A.,Khachanov K.,1
16663,Seppi A.,Klein B.,1
16664,Seppi A.,Klizan M.,4
16665,Seppi A.,Kohlschreiber P.,3
16666,Seppi A.,Krajinovic F.,1
16667,Seppi A.,Kubot L.,1
16668,Seppi A.,Kudla D.,1
16669,Seppi A.,Kukushkin M.,1
16670,Seppi A.,Kunitsyn I.,1
16671,Seppi A.,Kyrgios N.,2
16672,Seppi A.,Lajovic D.,2
16673,Seppi A.,Llodra M.,2
16674,Seppi A.,Lorenzi P.,1
16675,Seppi A.,Lu Y.H.,1
16676,Seppi A.,Mahut N.,1
16677,Seppi A.,Majchrzak K.,1
16678,Seppi A.,Malisse X.,1
16679,Seppi A.,Mannarino A.,5
16680,Seppi A.,Mathieu P.H.,3
16681,Seppi A.,Matosevic M.,1
16682,Seppi A.,Mayer F.,4
16683,Seppi A.,Mayer L.,3
16684,Seppi A.,Medvedev D.,1
16685,Seppi A.,Melzer J.,1
16686,Seppi A.,Millman J.,1
16687,Seppi A.,Millot V.,1
16688,Seppi A.,Monaco J.,2
16689,Seppi A.,Monfils G.,2
16690,Seppi A.,Montanes A.,1
16691,Seppi A.,Moraing M.,1
16692,Seppi A.,Moutet C.,1
16693,Seppi A.,Muller G.,2
16694,Seppi A.,Munoz De La Nava D.,1
16695,Seppi A.,Nalbandian D.,1
16696,Seppi A.,Nishikori K.,2
16697,Seppi A.,Nishioka Y.,2
16698,Seppi A.,Paire B.,1
16699,Seppi A.,Paul T.,1
16700,Seppi A.,Pospisil V.,2
16701,Seppi A.,Prodon E.,1
16702,Seppi A.,Querrey S.,2
16703,Seppi A.,Ramos A.,1
16704,Seppi A.,Riba P.,2
16705,Seppi A.,Robert S.,2
16706,Seppi A.,Robredo T.,2
16707,Seppi A.,Rochus O.,4
16708,Seppi A.,Roger-Vasselin E.,2
16709,Seppi A.,Rosol L.,2
16710,Seppi A.,Rufin G.,2
16711,Seppi A.,Ruusuvuori E.,1
16712,Seppi A.,Schnur B.,1
16713,Seppi A.,Schwartzman D.,1
16714,Seppi A.,Sela D.,1
16715,Seppi A.,Sijsling I.,1
16716,Seppi A.,Smith J.P.,1
16717,Seppi A.,Sousa J.,3
16718,Seppi A.,Souza J.,1
16719,Seppi A.,Stakhovsky S.,1
16720,Seppi A.,Starace P.,1
16721,Seppi A.,Stebe C.M.,1
16722,Seppi A.,Stepanek R.,2
16723,Seppi A.,Sugita Y.,1
16724,Seppi A.,Thompson J.,3
16725,Seppi A.,Tipsarevic J.,3
16726,Seppi A.,Tomic B.,1
16727,Seppi A.,Tsitsipas S.,1
16728,Seppi A.,Uchiyama Y.,1
16729,Seppi A.,Ventura S.,1
16730,Seppi A.,Verdasco F.,1
16731,Seppi A.,Vesely J.,1
16732,Seppi A.,Ward J.,1
16733,Seppi A.,Wawrinka S.,1
16734,Seppi A.,Ymer M.,1
16735,Seppi A.,Young D.,3
16736,Seppi A.,Youzhny M.,3
16737,Seppi A.,Zapata Miralles B.,1
16738,Seppi A.,Zeballos H.,2
16739,Seppi A.,Zhang Zh.,1
16740,Seppi A.,Zverev A.,1
16741,Seppi A.,Zverev M.,1
16742,Serdarusic N.,Trungelliti M.,1
16743,Sergeyev I.,Sela D.,1
16744,Serra F.,Baker B.,1
16745,Serra F.,Beck K.,1
16746,Serra F.,Darcis S.,1
16747,Serra F.,Falla A.,1
16748,Serra F.,Gabashvili T.,2
16749,Serra F.,Garcia-Lopez G.,1
16750,Serra F.,Greul S.,1
16751,Serra F.,Harrison R.,1
16752,Serra F.,Kamke T.,1
16753,Serra F.,Korolev E.,1
16754,Serra F.,Kunitsyn I.,1
16755,Serra F.,Kuznetsov An.,1
16756,Serra F.,Lopez F.,1
16757,Serra F.,Malisse X.,1
16758,Serra F.,Marchenko I.,1
16759,Serra F.,Massu N.,1
16760,Serra F.,Mayer F.,1
16761,Serra F.,Melzer J.,1
16762,Serra F.,Montanes A.,2
16763,Serra F.,Naso G.,1
16764,Serra F.,Nieminen J.,1
16765,Serra F.,Reister J.,1
16766,Serra F.,Robert S.,2
16767,Serra F.,Russell M.,1
16768,Serra F.,Ventura S.,1
16769,Seyboth Wild T.,Bagnis F.,1
16770,Seyboth Wild T.,Davidovich Fokina A.,1
16771,Seyboth Wild T.,Garin C.,1
16772,Seyboth Wild T.,Kuhn N.,1
16773,Seyboth Wild T.,Londero J.I.,1
16774,Seyboth Wild T.,Olivo R.,1
16775,Seyboth Wild T.,Ruud C.,1
16776,Seyboth Wild T.,Ymer E.,1
16777,Shapovalov D.,Andujar P.,3
16778,Shapovalov D.,Auger-Aliassime F.,2
16779,Shapovalov D.,Bautista Agut R.,1
16780,Shapovalov D.,Berankis R.,2
16781,Shapovalov D.,Berdych T.,2
16782,Shapovalov D.,Berrettini M.,1
16783,Shapovalov D.,Carballes Baena R.,1
16784,Shapovalov D.,Carreno Busta P.,1
16785,Shapovalov D.,Cecchinato M.,1
16786,Shapovalov D.,Chardy J.,4
16787,Shapovalov D.,Chung H.,1
16788,Shapovalov D.,Cilic M.,3
16789,Shapovalov D.,Cuevas P.,1
16790,Shapovalov D.,Daniel T.,1
16791,Shapovalov D.,Del Potro J.M.,1
