Location,Data,Winner,Loser,AvgW,AvgL,Round,Wsets,Lsets
Mallorca,6/22/2021,Lopez F.,Khachanov K.,2.34,1.58,2nd Round,2.0,1.0
Mallorca,6/23/2021,Querrey S.,Humbert U.,2.21,1.66,2nd Round,,
Mallorca,6/23/2021,Carreno Busta P.,Vesely J.,1.68,2.17,2nd Round,2.0,0.0
Mallorca,6/23/2021,Thompson J.,Klein L.,1.46,2.67,2nd Round,2.0,0.0
Mallorca,6/23/2021,Bautista Agut R.,Travaglia S.,1.25,3.85,2nd Round,2.0,0.0
Mallorca,6/24/2021,Carreno Busta P.,Thompson J.,1.55,2.42,Quarterfinals,2.0,0.0
Mallorca,6/24/2021,Medvedev D.,Ruud C.,1.2,4.49,Quarterfinals,2.0,0.0
Mallorca,6/24/2021,Querrey S.,Bautista Agut R.,3.18,1.35,Quarterfinals,2.0,0.0
Mallorca,6/24/2021,Mannarino A.,Lopez F.,2.06,1.75,Quarterfinals,2.0,1.0
Mallorca,6/25/2021,Medvedev D.,Carreno Busta P.,1.19,4.55,Semifinals,2.0,1.0
Mallorca,6/25/2021,Querrey S.,Mannarino A.,1.61,2.31,Semifinals,2.0,0.0
Mallorca,6/26/2021,Medvedev D.,Querrey S.,1.25,3.89,The Final,2.0,0.0
London,6/28/2021,Djokovic N.,Draper J.,1.01,24.52,1st Round,3.0,1.0
London,6/28/2021,Tiafoe F.,Tsitsipas S.,5.5,1.15,1st Round,3.0,0.0
London,6/28/2021,Kecmanovic M.,Bagnis F.,1.09,7.56,1st Round,3.0,1.0
London,6/28/2021,Anderson K.,Barrios M.,1.26,3.86,1st Round,3.0,1.0
London,6/28/2021,Kudla D.,Davidovich Fokina A.,1.96,1.84,1st Round,3.0,2.0
London,6/28/2021,Seppi A.,Sousa J.,1.45,2.75,1st Round,3.0,1.0
London,6/28/2021,Fucsovics M.,Sinner J.,2.77,1.45,1st Round,3.0,1.0
London,6/28/2021,Bautista Agut R.,Millman J.,1.19,4.79,1st Round,3.0,1.0
London,6/28/2021,Vesely J.,Hanfmann Y.,1.53,2.52,1st Round,3.0,0.0
London,6/28/2021,Rublev A.,Delbonis F.,1.03,13.45,1st Round,3.0,1.0
London,6/28/2021,Khachanov K.,Mcdonald M.,1.59,2.38,1st Round,3.0,1.0
London,6/28/2021,Koepfer D.,Opelka R.,2.33,1.61,1st Round,3.0,0.0
London,6/28/2021,Martinez P.,Travaglia S.,3.85,1.26,1st Round,3.0,1.0
London,6/28/2021,Murray A.,Basilashvili N.,1.96,1.85,1st Round,3.0,1.0
London,6/28/2021,Pospisil V.,Carballes Baena R.,1.25,3.98,1st Round,3.0,0.0
London,6/28/2021,Broady L.,Cecchinato M.,1.37,3.1,1st Round,3.0,0.0
London,6/29/2021,Korda S.,De Minaur A.,2.4,1.57,1st Round,3.0,1.0
London,6/29/2021,Evans D.,Lopez F.,1.42,2.86,1st Round,3.0,0.0
London,6/29/2021,Fognini F.,Ramos-Vinolas A.,1.35,3.2,1st Round,3.0,0.0
London,6/29/2021,Zverev A.,Griekspoor T.,1.05,10.6,1st Round,3.0,0.0
London,6/29/2021,Schwartzman D.,Paire B.,1.16,5.28,1st Round,3.0,0.0
London,6/29/2021,Federer R.,Mannarino A.,1.16,5.31,1st Round,2.0,2.0
London,6/29/2021,Medvedev D.,Struff J.L.,1.14,5.85,1st Round,3.0,1.0
London,6/29/2021,Hoang A.,Zhang Zh.,1.85,1.96,1st Round,3.0,2.0
London,6/29/2021,Gasquet R.,Sugita Y.,1.22,4.29,1st Round,3.0,1.0
London,6/29/2021,Hurkacz H.,Musetti L.,1.45,2.76,1st Round,3.0,0.0
London,6/29/2021,Gerasimov E.,Clarke J.,1.39,3.02,1st Round,3.0,1.0
London,6/29/2021,Lajovic D.,Simon G.,2.38,1.58,1st Round,3.0,2.0
London,6/29/2021,Shapovalov D.,Kohlschreiber P.,1.22,4.26,1st Round,3.0,2.0
London,6/29/2021,Harris L.,Berankis R.,1.53,2.51,1st Round,3.0,0.0
London,6/29/2021,Djere L.,Cuevas P.,2.4,1.58,1st Round,3.0,1.0
London,6/29/2021,Kwon S.W.,Masur D.,1.28,3.72,1st Round,3.0,1.0
London,6/29/2021,Sandgren T.,Gombos N.,1.58,2.39,1st Round,3.0,1.0
London,6/29/2021,Andujar P.,Herbert P.H.,5.24,1.16,1st Round,3.0,2.0
London,6/29/2021,Polmans M.,Lu Y.,1.3,3.5,1st Round,3.0,1.0
London,6/29/2021,Bolt A.,Krajinovic F.,1.72,2.14,1st Round,3.0,0.0
London,6/29/2021,Otte O.,Rinderknech A.,2.34,1.6,1st Round,3.0,2.0
London,6/30/2021,Thompson J.,Ruud C.,2.58,1.5,1st Round,3.0,2.0
London,6/30/2021,Nishikori K.,Popyrin A.,1.42,2.85,1st Round,3.0,0.0
London,6/30/2021,Ivashka I.,Munar J.,1.36,3.15,1st Round,3.0,0.0
London,6/30/2021,Bedene A.,Moutet C.,1.8,2.02,1st Round,3.0,0.0
London,6/30/2021,Van De Zandschulp B.,Barrere G.,2.45,1.55,1st Round,3.0,1.0
London,6/30/2021,Berrettini M.,Pella G.,1.02,14.9,1st Round,3.0,1.0
London,6/30/2021,Chardy J.,Karatsev A.,2.19,1.68,1st Round,3.0,0.0
London,6/30/2021,Nishioka Y.,Isner J.,5.95,1.13,1st Round,3.0,2.0
London,6/30/2021,Alcaraz C.,Uchiyama Y.,1.37,3.07,1st Round,3.0,2.0
London,6/30/2021,Ymer M.,Tsonga J.W.,1.89,1.92,1st Round,3.0,2.0
London,6/30/2021,Giron M.,Ruusuvuori E.,1.61,2.31,1st Round,3.0,2.0
London,6/30/2021,Querrey S.,Carreno Busta P.,1.71,2.14,1st Round,3.0,0.0
London,6/30/2021,Norrie C.,Pouille L.,1.24,4.11,1st Round,3.0,1.0
London,6/30/2021,Galan D.E.,Coria F.,1.22,4.34,1st Round,3.0,1.0
London,6/30/2021,Duckworth J.,Albot R.,1.54,2.47,1st Round,3.0,0.0
London,6/30/2021,Garin C.,Zapata Miralles B.,1.49,2.62,1st Round,3.0,2.0
London,6/30/2021,Mager G.,Londero J.I.,1.51,2.58,1st Round,3.0,1.0
London,6/30/2021,Dimitrov G.,Verdasco F.,1.26,3.87,1st Round,3.0,1.0
London,6/30/2021,Sonego L.,Sousa P.,1.03,14.59,1st Round,3.0,0.0
London,6/30/2021,Cilic M.,Caruso S.,1.04,11.1,1st Round,3.0,0.0
London,6/30/2021,Fritz T.,Nakashima B.,2.91,1.41,1st Round,3.0,1.0
London,6/30/2021,Auger-Aliassime F.,Monteiro T.,1.08,8.31,1st Round,3.0,0.0
London,6/30/2021,Kyrgios N.,Humbert U.,2.47,1.55,1st Round,3.0,2.0
London,6/30/2021,Bonzi B.,Trungelliti M.,1.24,4.12,1st Round,3.0,2.0
London,6/30/2021,Monfils G.,O Connell C.,1.81,2.02,1st Round,3.0,2.0
London,6/30/2021,Bublik A.,Kukushkin M.,1.21,4.42,1st Round,3.0,0.0
London,6/30/2021,Johnson S.,Novak D.,1.7,2.17,1st Round,3.0,0.0
London,6/30/2021,Djokovic N.,Anderson K.,1.02,15.29,2nd Round,3.0,0.0
London,6/30/2021,Kudla D.,Seppi A.,1.65,2.24,2nd Round,3.0,0.0
London,6/30/2021,Evans D.,Lajovic D.,1.09,7.28,2nd Round,3.0,0.0
London,6/30/2021,Fucsovics M.,Vesely J.,1.57,2.41,2nd Round,1.0,0.0
London,6/30/2021,Khachanov K.,Gerasimov E.,1.19,4.81,2nd Round,3.0,0.0
London,6/30/2021,Shapovalov D.,Andujar P.,1.06,9.87,2nd Round,,
London,6/30/2021,Fognini F.,Djere L.,1.35,3.2,2nd Round,3.0,1.0
London,6/30/2021,Koepfer D.,Kwon S.W.,1.58,2.39,2nd Round,3.0,2.0
London,6/30/2021,Tiafoe F.,Pospisil V.,1.75,2.1,2nd Round,3.0,0.0
London,6/30/2021,Schwartzman D.,Broady L.,1.22,4.36,2nd Round,3.0,1.0
London,6/30/2021,Korda S.,Hoang A.,1.1,7.09,2nd Round,3.0,0.0
London,6/30/2021,Murray A.,Otte O.,1.34,3.24,2nd Round,3.0,2.0
London,6/30/2021,Rublev A.,Harris L.,1.16,5.31,2nd Round,3.0,0.0
London,7/1/2021,Zverev A.,Sandgren T.,1.06,9.38,2nd Round,3.0,0.0
London,7/1/2021,Bedene A.,Nishioka Y.,1.45,2.77,2nd Round,3.0,0.0
London,7/1/2021,Garin C.,Polmans M.,1.35,3.19,2nd Round,3.0,1.0
London,7/1/2021,Duckworth J.,Querrey S.,3.83,1.26,2nd Round,3.0,1.0
London,7/1/2021,Bautista Agut R.,Kecmanovic M.,1.29,3.59,2nd Round,3.0,2.0
London,7/1/2021,Berrettini M.,Van De Zandschulp B.,1.05,11.01,2nd Round,3.0,0.0
London,7/1/2021,Martinez P.,Monfils G.,2.71,1.46,2nd Round,3.0,1.0
London,7/1/2021,Norrie C.,Bolt A.,1.3,3.54,2nd Round,3.0,0.0
London,7/1/2021,Thompson J.,Nishikori K.,4.21,1.23,2nd Round,3.0,1.0
London,7/1/2021,Ivashka I.,Chardy J.,1.65,2.24,2nd Round,3.0,1.0
London,7/1/2021,Sonego L.,Galan D.E.,1.09,7.56,2nd Round,3.0,1.0
London,7/1/2021,Fritz T.,Johnson S.,1.69,2.19,2nd Round,3.0,2.0
London,7/1/2021,Bublik A.,Dimitrov G.,1.85,1.95,2nd Round,3.0,0.0
London,7/1/2021,Medvedev D.,Alcaraz C.,1.04,11.69,2nd Round,3.0,0.0
London,7/1/2021,Hurkacz H.,Giron M.,1.4,2.95,2nd Round,3.0,0.0
London,7/1/2021,Cilic M.,Bonzi B.,1.23,4.19,2nd Round,3.0,1.0
London,7/1/2021,Federer R.,Gasquet R.,1.19,4.63,2nd Round,3.0,0.0
London,7/1/2021,Kyrgios N.,Mager G.,1.14,5.81,2nd Round,3.0,0.0
London,7/1/2021,Auger-Aliassime F.,Ymer M.,1.09,7.31,2nd Round,3.0,1.0
London,7/2/2021,Rublev A.,Fognini F.,1.13,5.88,3rd Round,3.0,1.0
London,7/2/2021,Khachanov K.,Tiafoe F.,2.21,1.67,3rd Round,3.0,0.0
London,7/2/2021,Garin C.,Martinez P.,1.39,3.0,3rd Round,3.0,1.0
London,7/2/2021,Fucsovics M.,Schwartzman D.,1.97,1.85,3rd Round,3.0,1.0
London,7/2/2021,Bautista Agut R.,Koepfer D.,1.36,3.15,3rd Round,3.0,0.0
London,7/2/2021,Djokovic N.,Kudla D.,1.02,16.74,3rd Round,3.0,0.0
London,7/2/2021,Korda S.,Evans D.,2.2,1.68,3rd Round,3.0,1.0
London,7/2/2021,Shapovalov D.,Murray A.,1.25,3.94,3rd Round,3.0,0.0
London,7/3/2021,Berrettini M.,Bedene A.,1.12,6.37,3rd Round,3.0,0.0
London,7/3/2021,Ivashka I.,Thompson J.,1.64,2.26,3rd Round,3.0,0.0
London,7/3/2021,Sonego L.,Duckworth J.,1.41,2.91,3rd Round,3.0,0.0
London,7/3/2021,Hurkacz H.,Bublik A.,1.65,2.26,3rd Round,3.0,0.0
London,7/3/2021,Zverev A.,Fritz T.,1.1,7.24,3rd Round,3.0,1.0
London,7/3/2021,Auger-Aliassime F.,Kyrgios N.,1.77,2.05,3rd Round,1.0,1.0
London,7/3/2021,Federer R.,Norrie C.,1.47,2.71,3rd Round,3.0,1.0
London,7/3/2021,Medvedev D.,Cilic M.,1.17,5.18,3rd Round,3.0,2.0
London,7/5/2021,Berrettini M.,Ivashka I.,1.13,6.14,4th Round,3.0,0.0
London,7/5/2021,Khachanov K.,Korda S.,1.85,1.95,4th Round,3.0,2.0
London,7/5/2021,Shapovalov D.,Bautista Agut R.,1.66,2.23,4th Round,3.0,0.0
London,7/5/2021,Fucsovics M.,Rublev A.,5.27,1.16,4th Round,3.0,2.0
London,7/5/2021,Djokovic N.,Garin C.,1.01,19.68,4th Round,3.0,0.0
London,7/5/2021,Auger-Aliassime F.,Zverev A.,3.67,1.29,4th Round,3.0,2.0
London,7/5/2021,Federer R.,Sonego L.,1.3,3.51,4th Round,3.0,0.0
London,7/6/2021,Hurkacz H.,Medvedev D.,5.16,1.16,4th Round,3.0,2.0
London,7/7/2021,Shapovalov D.,Khachanov K.,1.31,3.5,Quarterfinals,3.0,2.0
London,7/7/2021,Djokovic N.,Fucsovics M.,1.03,13.22,Quarterfinals,3.0,0.0
London,7/7/2021,Hurkacz H.,Federer R.,2.9,1.42,Quarterfinals,3.0,0.0
London,7/7/2021,Berrettini M.,Auger-Aliassime F.,1.28,3.7,Quarterfinals,3.0,1.0
London,7/9/2021,Berrettini M.,Hurkacz H.,1.43,2.88,Semifinals,3.0,1.0
London,7/9/2021,Djokovic N.,Shapovalov D.,1.1,7.4,Semifinals,3.0,0.0
London,7/11/2021,Djokovic N.,Berrettini M.,1.21,4.59,The Final,3.0,1.0
Bastad,7/12/2021,Hanfmann Y.,Monteiro T.,2.05,1.77,1st Round,2.0,0.0
Bastad,7/12/2021,Cecchinato M.,Gasquet R.,1.77,2.05,1st Round,2.0,1.0
Bastad,7/12/2021,Ymer E.,Daniel T.,1.76,2.06,1st Round,2.0,1.0
Bastad,7/13/2021,Rinderknech A.,Sousa P.,1.28,3.66,1st Round,2.0,0.0
Bastad,7/13/2021,Martinez P.,Novak D.,1.45,2.72,1st Round,2.0,0.0
Bastad,7/13/2021,Gombos N.,Cuevas P.,2.91,1.4,1st Round,2.0,1.0
Bastad,7/13/2021,Vesely J.,Caruso S.,1.92,1.87,1st Round,2.0,0.0
Bastad,7/13/2021,Carballes Baena R.,Bagnis F.,2.09,1.72,1st Round,2.0,0.0
Bastad,7/13/2021,Coria F.,Cerundolo F.,1.67,2.19,1st Round,2.0,0.0
Bastad,7/13/2021,Rune H.,Albot R.,1.47,2.65,1st Round,2.0,1.0
Bastad,7/13/2021,Ruusuvuori E.,Ymer M.,2.54,1.5,1st Round,2.0,1.0
Bastad,7/13/2021,Laaksonen H.,Musetti L.,2.96,1.39,1st Round,2.0,1.0
Bastad,7/14/2021,Coria F.,Cecchinato M.,2.44,1.54,2nd Round,2.0,1.0
Bastad,7/14/2021,Garin C.,Martinez P.,1.62,2.27,2nd Round,2.0,0.0
Bastad,7/14/2021,Rinderknech A.,Millman J.,1.5,2.57,2nd Round,2.0,1.0
Bastad,7/14/2021,Hanfmann Y.,Vesely J.,1.55,2.41,2nd Round,2.0,0.0
Bastad,7/15/2021,Gombos N.,Ruusuvuori E.,1.8,1.99,2nd Round,2.0,0.0
Bastad,7/15/2021,Carballes Baena R.,Fognini F.,2.65,1.47,2nd Round,2.0,1.0
Bastad,7/15/2021,Ruud C.,Rune H.,1.14,5.59,2nd Round,2.0,0.0
Bastad,7/15/2021,Laaksonen H.,Ymer E.,1.63,2.25,2nd Round,2.0,0.0
Bastad,7/16/2021,Hanfmann Y.,Rinderknech A.,1.79,2.01,Quarterfinals,2.0,0.0
Bastad,7/16/2021,Coria F.,Garin C.,3.22,1.34,Quarterfinals,2.0,1.0
Bastad,7/16/2021,Ruud C.,Laaksonen H.,1.12,5.98,Quarterfinals,,
Bastad,7/16/2021,Carballes Baena R.,Gombos N.,1.98,1.82,Quarterfinals,2.0,0.0
Bastad,7/17/2021,Coria F.,Hanfmann Y.,2.0,1.8,Semifinals,2.0,0.0
Bastad,7/17/2021,Ruud C.,Carballes Baena R.,1.14,5.69,Semifinals,2.0,0.0
Bastad,7/18/2021,Ruud C.,Coria F.,1.17,5.0,The Final,2.0,0.0
Hamburg,7/12/2021,Seyboth Wild T.,Kuhn N.,1.29,3.54,1st Round,2.0,1.0
Hamburg,7/12/2021,Baez S.,Moutet C.,1.93,1.87,1st Round,2.0,0.0
Hamburg,7/12/2021,Kohlschreiber P.,Munar J.,2.19,1.67,1st Round,2.0,0.0
Hamburg,7/12/2021,Paire B.,Berankis R.,2.2,1.67,1st Round,0.0,0.0
Hamburg,7/13/2021,Varillas J. P.,Nagal S.,1.56,2.4,1st Round,2.0,0.0
Hamburg,7/13/2021,Taberner C.,Lopez F.,1.3,3.41,1st Round,2.0,1.0
Hamburg,7/13/2021,Delbonis F.,Zhang Zh.,1.31,3.41,1st Round,2.0,1.0
Hamburg,7/13/2021,Krajinovic F.,Altmaier D.,1.96,1.83,1st Round,2.0,1.0
Hamburg,7/13/2021,Molcan A.,Mager G.,1.65,2.21,1st Round,2.0,1.0
Hamburg,7/13/2021,Djere L.,Struff J.L.,2.1,1.72,1st Round,2.0,0.0
Hamburg,7/13/2021,Koepfer D.,Marterer M.,1.49,2.59,1st Round,2.0,1.0
Hamburg,7/13/2021,Lajovic D.,Pouille L.,1.55,2.42,1st Round,2.0,0.0
Hamburg,7/14/2021,Krajinovic F.,Kohlschreiber P.,1.77,2.03,2nd Round,2.0,1.0
Hamburg,7/14/2021,Djere L.,Seyboth Wild T.,1.24,4.0,2nd Round,2.0,0.0
Hamburg,7/14/2021,Tsitsipas S.,Koepfer D.,1.11,6.42,2nd Round,2.0,0.0
Hamburg,7/15/2021,Basilashvili N.,Baez S.,1.58,2.36,2nd Round,,
Hamburg,7/15/2021,Lajovic D.,Molcan A.,1.83,1.96,2nd Round,2.0,1.0
Hamburg,7/15/2021,Carreno Busta P.,Taberner C.,1.28,3.67,2nd Round,2.0,0.0
Hamburg,7/15/2021,Delbonis F.,Ramos-Vinolas A.,1.63,2.25,2nd Round,2.0,0.0
Hamburg,7/15/2021,Paire B.,Varillas J. P.,2.76,1.44,2nd Round,2.0,0.0
Hamburg,7/16/2021,Djere L.,Basilashvili N.,1.55,2.43,Quarterfinals,2.0,0.0
Hamburg,7/16/2021,Krajinovic F.,Tsitsipas S.,6.65,1.11,Quarterfinals,2.0,1.0
Hamburg,7/16/2021,Carreno Busta P.,Lajovic D.,1.28,3.62,Quarterfinals,2.0,0.0
Hamburg,7/16/2021,Delbonis F.,Paire B.,1.21,4.4,Quarterfinals,2.0,1.0
Hamburg,7/17/2021,Krajinovic F.,Djere L.,1.66,2.21,Semifinals,2.0,0.0
Hamburg,7/17/2021,Carreno Busta P.,Delbonis F.,1.48,2.61,Semifinals,2.0,0.0
Hamburg,7/18/2021,Carreno Busta P.,Krajinovic F.,1.68,2.16,The Final,2.0,0.0
Newport,7/12/2021,Brooksby J.,Donskoy E.,1.54,2.44,1st Round,2.0,0.0
Newport,7/12/2021,Kudla D.,Johnson S.,1.67,2.18,1st Round,2.0,1.0
Newport,7/12/2021,Sugita Y.,Rodionov J.,2.25,1.63,1st Round,2.0,0.0
Newport,7/12/2021,Anderson K.,Marchenko I.,1.3,3.5,1st Round,2.0,0.0
Newport,7/12/2021,Thompson J.,Stebe C.M.,1.23,4.1,1st Round,0.0,0.0
Newport,7/13/2021,Ofner S.,Uchiyama Y.,1.44,2.75,1st Round,2.0,0.0
Newport,7/13/2021,Karlovic I.,Zapata Miralles B.,2.47,1.53,1st Round,2.0,1.0
Newport,7/13/2021,Jung J.,Schnur B.,2.12,1.71,1st Round,2.0,1.0
Newport,7/13/2021,Sandgren T.,Sousa J.,1.49,2.6,1st Round,2.0,0.0
Newport,7/13/2021,Sock J.,Bolt A.,2.35,1.59,1st Round,2.0,1.0
Newport,7/13/2021,Gojowczyk P.,Krueger M.,1.57,2.36,1st Round,2.0,0.0
Newport,7/13/2021,Cressy M.,Lorenzi P.,1.22,4.18,1st Round,2.0,0.0
Newport,7/14/2021,Thompson J.,Sugita Y.,1.25,3.9,2nd Round,2.0,0.0
Newport,7/14/2021,Brooksby J.,Kudla D.,2.39,1.57,2nd Round,2.0,1.0
Newport,7/14/2021,Anderson K.,Ofner S.,1.44,2.77,2nd Round,2.0,0.0
Newport,7/14/2021,Bublik A.,Karlovic I.,1.33,3.3,2nd Round,2.0,1.0
Newport,7/14/2021,Jung J.,Sandgren T.,2.92,1.4,2nd Round,2.0,0.0
Newport,7/14/2021,Gojowczyk P.,Pospisil V.,2.56,1.5,2nd Round,2.0,0.0
Newport,7/14/2021,Sock J.,Nishioka Y.,1.74,2.08,2nd Round,2.0,0.0
Newport,7/14/2021,Cressy M.,Querrey S.,2.77,1.43,2nd Round,2.0,1.0
Newport,7/15/2021,Bublik A.,Jung J.,1.31,3.37,Quarterfinals,2.0,0.0
Newport,7/15/2021,Anderson K.,Sock J.,1.48,2.63,Quarterfinals,2.0,1.0
Newport,7/16/2021,Brooksby J.,Gojowczyk P.,1.74,2.08,Quarterfinals,2.0,0.0
Newport,7/16/2021,Thompson J.,Cressy M.,1.47,2.65,Quarterfinals,2.0,0.0
Newport,7/17/2021,Anderson K.,Bublik A.,1.97,1.83,Semifinals,2.0,1.0
Newport,7/17/2021,Brooksby J.,Thompson J.,1.93,1.87,Semifinals,2.0,0.0
Newport,7/18/2021,Anderson K.,Brooksby J.,1.56,2.41,The Final,2.0,0.0
Gstaad,7/19/2021,Polmans M.,Ehrat S.,1.76,2.04,1st Round,2.0,0.0
Gstaad,7/19/2021,Kopriva V.,Nikles J.,1.39,2.95,1st Round,2.0,0.0
Gstaad,7/19/2021,Bergs Z.,Otte O.,2.68,1.47,1st Round,2.0,0.0
Gstaad,7/19/2021,Paire B.,Kovalik J.,1.63,2.26,1st Round,2.0,0.0
Gstaad,7/19/2021,Ymer M.,Couacaud E.,1.37,3.01,1st Round,2.0,1.0
Gstaad,7/19/2021,Lopez F.,Huesler M.A.,1.89,1.9,1st Round,1.0,1.0
Gstaad,7/20/2021,Novak D.,Zuk K.,2.16,1.69,1st Round,2.0,0.0
Gstaad,7/20/2021,Djere L.,Seyboth Wild T.,1.26,3.75,1st Round,2.0,0.0
Gstaad,7/20/2021,Delbonis F.,Riedi L.,1.05,10.22,1st Round,2.0,0.0
Gstaad,7/20/2021,Gaston H.,Cerundolo J.M.,1.71,2.11,1st Round,2.0,0.0
Gstaad,7/20/2021,Griekspoor T.,Londero J.I.,1.71,2.11,1st Round,2.0,1.0
Gstaad,7/20/2021,Rinderknech A.,Stricker D.,1.73,2.09,1st Round,2.0,0.0
Gstaad,7/21/2021,Djere L.,Bergs Z.,1.25,3.87,2nd Round,2.0,1.0
Gstaad,7/21/2021,Gaston H.,Delbonis F.,3.92,1.25,2nd Round,2.0,1.0
Gstaad,7/21/2021,Rinderknech A.,Bautista Agut R.,2.78,1.43,2nd Round,2.0,0.0
Gstaad,7/21/2021,Garin C.,Polmans M.,1.15,5.38,2nd Round,2.0,0.0
Gstaad,7/22/2021,Ruud C.,Novak D.,1.08,7.76,2nd Round,2.0,0.0
Gstaad,7/22/2021,Ymer M.,Lopez F.,1.59,2.35,2nd Round,2.0,1.0
Gstaad,7/22/2021,Paire B.,Griekspoor T.,1.87,1.91,2nd Round,1.0,0.0
Gstaad,7/22/2021,Kopriva V.,Shapovalov D.,5.21,1.16,2nd Round,2.0,1.0
Gstaad,7/23/2021,Gaston H.,Garin C.,4.04,1.24,Quarterfinals,2.0,1.0
Gstaad,7/23/2021,Djere L.,Rinderknech A.,1.64,2.24,Quarterfinals,2.0,1.0
Gstaad,7/23/2021,Kopriva V.,Ymer M.,2.34,1.59,Quarterfinals,2.0,0.0
Gstaad,7/23/2021,Ruud C.,Paire B.,1.17,5.01,Quarterfinals,2.0,1.0
Gstaad,7/24/2021,Gaston H.,Djere L.,2.93,1.4,Semifinals,2.0,1.0
Gstaad,7/24/2021,Ruud C.,Kopriva V.,1.1,6.97,Semifinals,2.0,0.0
Gstaad,7/25/2021,Ruud C.,Gaston H.,1.14,5.71,The Final,2.0,0.0
Los Cabos,7/20/2021,Donskoy E.,Jung J.,2.56,1.5,1st Round,2.0,0.0
Los Cabos,7/20/2021,Ofner S.,Rodionov J.,1.6,2.31,1st Round,1.0,0.0
Los Cabos,7/20/2021,Bolt A.,Seppi A.,2.07,1.73,1st Round,2.0,1.0
Los Cabos,7/20/2021,Nakashima B.,Wolf J.J.,1.22,4.25,1st Round,2.0,1.0
Los Cabos,7/20/2021,Johnson S.,Lopez Villasenor G.,1.11,6.58,1st Round,2.0,0.0
Los Cabos,7/20/2021,Kudla D.,Kokkinakis T.,2.41,1.55,1st Round,2.0,1.0
Los Cabos,7/21/2021,Marchenko I.,Gojowczyk P.,2.18,1.67,1st Round,2.0,0.0
Los Cabos,7/21/2021,Uchiyama Y.,Sarkissian A.,1.47,2.66,1st Round,2.0,1.0
Los Cabos,7/21/2021,Escobedo E.,Mcdonald M.,2.48,1.53,1st Round,2.0,0.0
Los Cabos,7/21/2021,Ymer E.,Ebden M.,2.35,1.58,1st Round,2.0,0.0
Los Cabos,7/21/2021,Thompson J.,Karlovic I.,1.32,3.31,1st Round,2.0,0.0
Los Cabos,7/21/2021,Gomez E.,Mejia N.,1.56,2.42,1st Round,2.0,0.0
Los Cabos,7/22/2021,Bolt A.,Gomez E.,1.79,2.02,2nd Round,2.0,0.0
Los Cabos,7/22/2021,Thompson J.,Ofner S.,1.59,2.32,2nd Round,2.0,1.0
Los Cabos,7/22/2021,Escobedo E.,Kudla D.,2.2,1.66,2nd Round,2.0,0.0
Los Cabos,7/22/2021,Norrie C.,Ymer E.,1.2,4.4,2nd Round,2.0,0.0
Los Cabos,7/22/2021,Johnson S.,Uchiyama Y.,1.43,2.78,2nd Round,2.0,0.0
Los Cabos,7/22/2021,Isner J.,Donskoy E.,1.14,5.52,2nd Round,2.0,1.0
Los Cabos,7/22/2021,Nakashima B.,Querrey S.,1.56,2.41,2nd Round,2.0,0.0
Los Cabos,7/22/2021,Fritz T.,Marchenko I.,1.2,4.5,2nd Round,2.0,1.0
Los Cabos,7/23/2021,Norrie C.,Escobedo E.,1.28,3.64,Quarterfinals,2.0,0.0
Los Cabos,7/23/2021,Fritz T.,Johnson S.,1.49,2.59,Quarterfinals,2.0,0.0
Los Cabos,7/23/2021,Isner J.,Bolt A.,1.31,3.43,Quarterfinals,2.0,0.0
Los Cabos,7/23/2021,Nakashima B.,Thompson J.,1.55,2.44,Quarterfinals,2.0,1.0
Los Cabos,7/24/2021,Norrie C.,Fritz T.,1.56,2.41,Semifinals,2.0,0.0
Los Cabos,7/24/2021,Nakashima B.,Isner J.,2.61,1.49,Semifinals,2.0,0.0
Los Cabos,7/25/2021,Norrie C.,Nakashima B.,1.39,2.98,The Final,2.0,0.0
Umag,7/19/2021,Albot R.,Rune H.,3.01,1.38,1st Round,2.0,1.0
Umag,7/19/2021,Taberner C.,Serdarusic N.,1.2,4.55,1st Round,2.0,0.0
Umag,7/19/2021,Travaglia S.,Munar J.,2.58,1.49,1st Round,2.0,0.0
Umag,7/20/2021,Zapata Miralles B.,Cuevas P.,2.17,1.68,1st Round,2.0,1.0
Umag,7/20/2021,Giannessi A.,Vesely J.,2.02,1.78,1st Round,2.0,0.0
Umag,7/20/2021,Altmaier D.,Moutet C.,1.76,2.06,1st Round,1.0,1.0
Umag,7/20/2021,Ajdukovic D.,Collarini A.,1.82,1.99,1st Round,2.0,0.0
Umag,7/20/2021,Dzumhur D.,Horansky F.,1.61,2.32,1st Round,2.0,0.0
Umag,7/20/2021,Martin A.,Olivo R.,1.75,2.08,1st Round,2.0,1.0
Umag,7/20/2021,Cecchinato M.,Bedene A.,1.7,2.13,1st Round,2.0,0.0
Umag,7/20/2021,Alcaraz C.,Pouille L.,1.22,4.13,1st Round,2.0,1.0
Umag,7/20/2021,Mager G.,Martinez P.,2.36,1.58,1st Round,2.0,1.0
Umag,7/21/2021,Gasquet R.,Giannessi A.,1.51,2.55,2nd Round,2.0,0.0
Umag,7/21/2021,Travaglia S.,Taberner C.,2.24,1.64,2nd Round,2.0,0.0
Umag,7/21/2021,Ramos-Vinolas A.,Ajdukovic D.,1.31,3.4,2nd Round,2.0,0.0
Umag,7/21/2021,Dzumhur D.,Cecchinato M.,3.33,1.33,2nd Round,2.0,0.0
